3.693558e-01,5.256110e-01,1.235042e-01,2.597992e-01,8.506600e-01,2.855821e-01,6.096454e-01
3.741828e-01,2.996955e-01,5.450811e-01,4.772396e-01,3.971291e-01,1.707446e-01,5.099818e-01
3.797809e-01,1.666544e-01,6.795925e-01,3.935662e-01,2.059777e-02,3.452878e-01,5.391367e-01
3.846495e-01,4.646302e-02,5.729685e-01,5.391560e-01,3.888984e-01,2.687149e-02,3.646574e-01
3.864450e-01,4.161365e-01,8.132535e-01,5.173614e-01,6.942319e-01,9.054738e-01,5.881510e-01
3.919741e-01,1.809444e-01,4.060252e-01,5.719166e-01,4.023492e-01,9.611297e-01,7.031915e-01
3.991976e-01,3.120351e-01,9.598657e-01,7.281101e-01,9.352468e-01,2.325766e-01,1.639625e-01
4.010757e-01,5.431375e-01,4.934773e-01,5.979099e-01,4.212400e-01,6.017185e-02,4.972400e-01
4.076080e-01,2.368866e-01,1.907173e-01,1.440413e-01,9.703396e-01,1.751827e-01,1.075689e-01
4.137024e-01,8.515912e-01,6.129947e-01,5.584937e-01,1.680880e-01,7.986604e-01,8.253829e-01
4.151340e-01,8.773581e-01,3.252996e-01,1.082448e-01,2.115287e-01,6.236988e-01,6.693980e-01
4.241022e-01,8.301980e-02,9.643359e-01,9.203996e-01,3.066252e-01,7.022475e-01,3.359910e-01
4.250593e-01,3.572562e-02,2.522720e-01,6.741642e-01,1.525475e-02,1.053154e-01,5.517771e-03
4.312716e-01,3.913608e-01,3.883197e-01,3.535904e-01,3.911376e-02,7.654199e-01,9.088837e-01
4.354817e-01,7.856619e-01,5.292595e-01,7.818639e-01,5.024436e-01,1.172837e-01,2.269598e-01
4.409049e-01,2.338928e-01,3.576426e-01,2.689172e-01,2.533406e-01,9.935040e-01,7.217847e-01
4.498435e-01,7.196987e-01,7.227405e-01,5.445746e-01,2.589269e-02,9.435079e-01,3.143905e-01
4.545095e-01,4.033509e-01,1.567144e-01,3.270843e-01,6.871888e-01,6.379403e-01,9.256032e-01
4.572465e-01,9.096401e-02,5.222298e-01,3.400522e-01,3.391237e-01,8.584632e-01,6.193284e-01
4.636021e-01,8.367977e-01,3.464227e-01,2.793050e-01,8.878231e-01,2.140772e-01,4.452115e-01
4.692754e-01,7.839556e-01,1.994704e-01,7.467988e-01,4.500202e-01,3.017324e-01,3.935361e-01
4.709075e-01,9.196786e-01,1.273452e-01,6.963650e-01,9.839446e-01,8.606871e-02,2.699465e-01
4.775836e-01,2.511716e-01,1.620983e-02,8.489178e-01,2.986685e-01,6.151579e-01,4.669140e-01
4.849037e-01,4.511505e-01,8.165322e-01,4.875705e-01,9.673188e-01,4.538639e-01,5.733397e-01
4.852613e-01,5.184905e-01,1.439679e-01,5.047540e-02,8.554155e-02,9.389991e-01,3.784328e-01
4.933785e-01,8.867467e-01,6.938663e-02,1.116665e-01,1.350233e-01,6.775778e-01,7.296389e-01
4.960369e-01,8.337973e-01,8.004497e-01,1.622761e-01,6.226748e-01,7.952413e-02,1.986697e-01
5.005788e-01,6.009725e-01,2.863245e-01,1.801534e-01,9.759063e-01,3.621793e-01,6.493700e-01
5.093098e-01,8.127539e-01,6.825226e-01,9.833179e-01,9.109883e-02,9.998912e-01,5.043645e-01
5.122188e-01,8.425061e-01,7.873399e-01,4.557768e-02,1.038865e-01,2.048064e-01,5.998673e-01
5.191490e-01,1.494398e-01,5.646231e-01,7.221418e-02,7.697486e-01,5.153244e-01,2.928675e-02
5.205870e-01,4.829199e-01,4.537409e-02,9.098624e-01,8.959005e-01,5.661667e-01,3.657475e-01
5.271395e-01,3.663416e-01,3.793017e-02,9.652419e-01,2.865853e-01,7.423672e-01,7.636801e-01
5.328578e-01,2.759161e-01,8.838890e-02,7.528321e-02,1.264450e-02,1.559078e-01,3.202132e-01
5.377985e-01,7.138422e-01,9.153978e-01,2.287690e-01,6.823257e-01,1.128749e-01,2.978223e-01
5.420291e-01,7.597866e-01,6.401279e-01,2.035498e-01,8.432477e-01,2.913266e-01,6.626314e-01
5.471065e-01,3.872955e-01,7.808001e-01,5.636652e-01,7.368534e-01,8.014338e-01,8.681545e-01
5.526411e-01,9.268904e-01,2.725734e-01,3.529218e-02,9.647027e-03,6.450010e-01,2.771665e-01
5.593951e-01,2.249412e-01,4.893308e-01,9.376715e-01,1.803599e-01,5.321293e-01,6.401131e-01
5.641737e-01,1.504186e-01,3.148008e-01,3.326802e-01,2.247248e-01,7.763209e-01,1.465855e-01
5.688452e-01,1.129911e-01,2.492131e-01,2.154548e-01,4.766316e-03,1.687074e-01,5.833637e-01
5.730531e-01,3.547456e-01,3.366243e-01,3.600962e-01,2.808170e-01,5.487719e-01,9.973845e-01
5.787224e-01,2.433706e-01,1.150985e-02,8.857179e-01,3.271294e-01,7.569619e-01,6.355478e-01
5.840264e-01,6.757860e-02,9.995407e-01,6.881567e-01,6.421636e-01,6.009496e-01,7.093145e-01
5.856961e-01,7.375613e-01,5.435803e-01,6.041304e-01,8.695909e-01,1.449119e-01,1.019929e-01
5.908972e-01,7.658175e-01,2.206990e-01,7.870549e-01,2.345802e-01,7.470252e-01,2.144542e-01
5.986125e-01,5.501104e-01,8.474554e-01,7.418785e-01,5.337517e-02,5.127871e-01,8.891388e-01
6.049134e-01,7.546458e-01,9.942973e-01,7.059856e-01,7.315186e-01,3.817221e-01,2.940515e-01
6.083255e-01,3.992216e-01,4.141409e-01,9.928857e-01,4.469850e-02,6.286119e-01,9.664856e-01
6.122251e-01,8.941785e-01,8.396716e-01,2.864973e-01,2.436687e-01,3.382268e-01,5.765489e-01
6.171049e-01,1.587128e-01,6.650404e-01,6.355796e-01,1.416743e-01,7.942571e-01,2.038256e-01
6.242899e-01,9.714562e-02,6.558129e-01,6.408573e-01,7.456939e-01,8.077131e-01,6.987791e-01
6.295521e-01,6.454699e-03,2.603606e-01,2.470622e-01,5.420204e-01,5.934581e-01,7.876571e-01
6.302997e-01,2.891060e-01,6.040121e-01,4.396096e-01,7.826010e-01,8.468945e-01,3.853139e-01
6.372010e-01,7.336816e-01,9.149550e-01,5.534061e-01,1.169302e-01,7.892866e-01,3.709417e-01
6.414477e-01,5.204539e-01,8.373387e-02,2.741503e-01,6.489613e-01,3.902447e-01,9.754908e-01
6.488273e-01,8.172195e-01,8.207429e-01,9.988959e-01,8.481408e-01,9.100119e-01,9.806717e-01
6.528480e-01,9.775465e-01,2.583677e-01,3.242478e-01,5.540189e-01,4.394002e-01,9.649072e-01
6.561100e-01,2.483547e-01,7.604464e-01,1.968488e-01,3.625455e-01,9.586784e-01,7.992152e-01
6.626816e-01,1.002128e-01,1.127151e-01,7.520704e-01,2.577249e-01,4.410013e-01,6.286531e-01
6.664734e-01,8.982809e-01,7.063228e-02,7.597032e-01,6.628919e-01,8.264684e-01,2.415013e-01
6.704527e-01,9.438863e-01,6.069397e-01,6.626361e-02,6.098330e-01,8.179892e-01,9.910528e-01
6.798004e-01,6.876502e-01,9.412572e-01,5.894324e-01,8.070044e-01,9.225598e-01,4.002232e-01
6.813505e-01,4.740122e-01,4.441904e-01,8.318102e-01,9.994454e-01,5.435406e-01,8.359897e-01
6.891387e-01,8.830544e-01,5.867027e-01,7.204339e-01,7.975910e-01,2.248582e-01,4.765188e-01
6.941020e-01,9.740502e-01,6.521781e-01,5.456610e-01,9.073729e-01,8.227298e-01,6.282358e-02
6.951625e-01,5.097477e-01,8.720062e-01,5.929710e-01,7.720439e-01,3.865405e-01,5.667660e-01
7.049888e-01,9.645559e-01,3.672474e-01,8.400405e-02,2.392776e-01,3.719572e-02,9.866436e-02
7.089622e-01,7.082728e-01,4.043911e-01,3.778460e-01,5.570896e-01,1.922861e-01,3.846751e-01
7.110533e-01,8.066425e-01,9.476618e-01,9.719099e-01,7.773781e-01,3.081605e-01,6.119320e-01
7.188606e-01,6.360844e-02,8.507915e-01,3.730788e-01,8.795248e-01,5.749473e-03,8.122848e-01
7.249696e-01,6.212308e-01,3.989762e-01,6.300186e-01,1.349968e-01,5.018175e-01,5.457656e-01
7.254464e-01,6.947365e-01,4.355677e-01,5.071236e-01,2.670693e-01,8.948876e-01,5.223181e-01
7.301273e-01,9.376137e-01,1.533116e-01,9.423437e-01,7.298401e-01,9.740160e-01,6.933571e-01
7.363474e-01,1.285939e-01,1.490858e-01,1.184384e-01,8.904670e-01,5.997307e-01,8.744656e-01
7.405813e-01,4.394683e-01,1.085182e-01,6.813173e-01,1.788473e-01,9.285516e-01,5.448745e-01
7.498100e-01,4.939526e-01,2.929915e-02,6.675949e-01,9.918698e-01,1.467702e-01,8.077254e-01
7.514732e-01,4.786513e-01,3.018616e-01,2.400679e-01,9.231302e-01,3.953925e-01,4.236529e-01
7.591117e-01,4.308049e-01,4.274566e-01,8.954086e-01,2.170361e-01,9.847776e-01,6.839275e-01
7.627072e-01,7.024448e-01,1.890973e-01,1.475423e-01,9.462002e-01,2.626210e-01,9.341899e-01
7.654753e-01,3.456238e-01,4.839649e-01,4.900487e-01,3.230709e-01,4.958458e-01,8.181735e-01
7.742158e-01,8.608990e-01,7.967338e-01,4.307137e-01,6.587213e-01,8.507338e-01,2.307351e-01
7.795221e-01,2.276689e-01,4.150695e-01,6.280655e-01,8.243480e-01,2.361363e-01,8.789429e-01
7.833740e-01,3.173770e-01,6.338561e-01,4.206370e-01,3.012831e-01,4.874652e-01,6.043441e-01
7.884200e-01,3.268972e-01,9.307195e-01,4.573203e-01,5.775614e-01,6.346866e-01,8.856789e-02
7.949226e-01,4.649448e-01,2.369605e-01,4.993978e-01,6.007182e-01,3.697162e-01,3.265046e-01
7.963198e-01,5.724558e-01,4.671175e-01,5.865770e-02,9.585320e-01,3.794357e-01,4.834221e-01
8.011414e-01,6.392985e-01,4.745023e-01,4.292191e-01,4.660234e-01,2.654167e-01,2.720482e-01
8.086162e-01,1.208671e-01,5.172628e-01,7.124461e-01,6.105720e-01,9.876842e-01,5.907189e-01
8.125687e-01,7.455104e-01,4.796616e-01,4.401674e-01,6.658704e-02,5.285621e-01,8.623642e-01
8.165439e-01,4.233623e-01,2.041591e-01,1.877063e-01,1.297993e-01,1.208638e-01,8.845380e-01
8.202252e-01,8.019043e-01,2.334671e-01,9.189300e-01,3.681198e-01,4.787657e-01,6.543484e-01
8.265456e-01,1.051376e-01,4.604271e-01,9.461231e-01,4.776380e-02,9.687441e-01,3.461904e-01
8.339988e-01,8.462220e-01,5.670657e-01,8.927329e-02,4.554167e-01,4.103199e-01,9.875916e-01
8.384045e-01,3.586231e-01,4.511722e-01,1.269781e-03,6.396477e-01,5.868506e-01,7.735088e-01
8.447322e-01,7.914880e-01,2.780028e-01,7.633250e-01,5.630929e-01,5.523394e-01,1.221507e-01
8.469468e-01,8.855554e-02,9.874716e-01,4.121771e-01,1.944878e-01,7.132454e-01,7.790171e-01
8.510481e-01,3.751572e-01,9.711857e-01,5.657682e-01,4.183643e-01,2.191447e-01,4.430838e-01
8.575928e-01,6.738816e-01,5.327792e-01,4.456075e-01,9.106874e-01,4.245850e-01,4.308445e-01
8.614888e-01,8.712694e-01,6.850190e-01,3.837708e-01,7.159469e-01,6.959742e-01,9.469954e-01
8.693831e-01,5.872702e-01,7.590954e-01,6.788281e-01,4.381287e-01,4.289607e-01,2.483719e-01
8.741080e-01,2.590709e-01,5.940653e-01,1.370405e-01,1.567064e-01,1.805576e-02,2.569962e-01
8.770027e-01,6.595687e-01,5.706287e-02,1.565359e-02,7.602244e-01,8.813477e-01,4.515647e-01
8.836909e-01,6.105400e-01,2.904279e-01,3.080051e-01,9.284241e-01,7.631642e-01,9.427014e-01
8.878445e-01,4.973749e-01,8.421911e-01,5.245816e-01,8.345453e-01,8.615359e-01,4.944698e-01
8.902535e-01,3.282673e-02,3.734363e-01,2.105873e-02,3.057497e-02,1.194326e-02,7.552903e-01
8.999080e-01,5.375191e-01,6.960531e-01,3.853355e-01,1.216481e-01,2.719548e-01,6.598915e-01
9.039238e-01,1.993244e-02,1.349051e-01,2.337559e-01,4.767640e-01,7.075097e-01,4.378790e-01
9.079701e-01,1.431829e-01,8.552711e-01,1.755713e-01,2.074528e-01,3.749135e-01,8.346707e-01
9.112469e-01,6.074771e-01,8.869028e-01,9.788425e-01,5.234235e-01,8.401155e-01,1.439700e-01
9.174957e-01,4.564123e-01,8.796891e-01,6.570798e-01,2.772012e-01,2.062023e-01,3.022723e-02
9.221514e-01,4.084610e-01,7.337713e-01,3.690291e-01,4.252727e-01,5.372032e-01,1.730208e-01
9.262220e-01,6.278630e-01,5.071683e-01,7.728671e-01,7.081163e-01,9.789018e-01,6.692104e-02
9.330636e-01,9.583434e-01,6.710646e-01,3.003436e-01,5.821199e-01,6.916321e-01,6.301863e-01
9.356172e-01,7.618730e-01,9.228809e-01,1.205855e-01,6.516730e-01,7.352272e-01,5.673717e-02
9.435473e-01,2.143083e-02,1.629197e-01,7.313310e-01,8.282039e-01,3.014781e-02,1.034807e-02
9.473387e-01,5.860624e-02,9.072254e-01,4.474920e-02,4.456549e-01,7.516375e-01,5.158995e-01
9.526273e-01,8.231137e-01,9.847668e-01,4.635926e-01,4.092538e-01,8.169880e-02,7.457326e-01
9.564236e-01,9.461150e-01,2.170299e-01,8.234908e-01,5.072514e-01,1.532959e-01,4.358211e-02
9.627032e-01,6.806423e-01,9.678471e-01,2.953749e-01,5.346325e-01,2.778948e-01,1.831152e-02
9.665593e-01,6.786629e-01,5.032055e-01,3.176009e-01,8.045327e-01,8.300386e-01,7.355302e-02
9.709799e-01,5.948345e-01,6.479055e-01,2.387101e-01,5.698324e-01,2.422098e-01,1.916112e-01
9.798816e-01,9.916571e-01,9.386682e-01,5.314716e-01,6.731768e-01,6.706976e-01,7.847736e-01
9.839267e-01,5.125208e-02,6.389520e-01,1.034544e-01,5.898241e-01,1.337377e-01,4.170777e-01
9.883099e-01,5.585594e-01,2.080668e-01,9.031649e-01,8.039836e-02,7.264559e-01,1.812231e-01
9.942749e-01,5.952990e-01,7.730942e-01,7.157990e-01,5.280419e-01,4.816227e-01,2.802761e-01
9.973634e-01,1.767436e-01,9.289423e-01,8.687993e-01,1.713105e-01,6.604335e-01,1.584726e-01
